"day","county","pearson_homo","pearson_power","pearson_exp","spearman_homo","spearman_power","spearman_exp","kendall_homo","kendall_power","kendall_exp","event","msa"
"2020-02-10",13089,-1,0.484016569695652,0.491220136508211,-1,0.527143959813772,0.534072001504661,-1,0.371743894473534,0.375553667500662,"COVID-19","Atlanta"
"2020-02-11",13089,-1,0.468098496546822,0.478608900651613,-0.999999494201705,0.535853227245654,0.543701074728518,-0.999973451562371,0.379759665913009,0.384469124967074,"COVID-19","Atlanta"
"2020-02-12",13089,-1,0.510815068985993,0.517789247410846,-1,0.569148968393285,0.574102271470914,-1,0.405708516751922,0.409756078245339,"COVID-19","Atlanta"
"2020-02-13",13089,-1,0.491907230200527,0.497577294633285,-0.999999696523848,0.549722599207561,0.553202489975944,-0.999980097456121,0.38851141176234,0.390627559026408,"COVID-19","Atlanta"
"2020-02-14",13089,-1,0.483360356117027,0.489491899994868,-0.999998634360595,0.548846762643035,0.550023180037764,-0.999940288010775,0.385571845377842,0.386206727494343,"COVID-19","Atlanta"
"2020-02-15",13089,-1,0.481597419845827,0.488562818872707,-0.999998786102205,0.525259273502365,0.530671391406766,-0.999946919330616,0.36762215250221,0.371854840186184,"COVID-19","Atlanta"
"2020-02-16",13089,-1,0.452120062928846,0.457492256666002,-0.999999241269996,0.50822019853606,0.512691008174058,-0.999966756092768,0.355746051334962,0.357440836751475,"COVID-19","Atlanta"
"2020-03-30",13089,-1,0.440190903530221,0.446570500212799,-1,0.562390970720096,0.567010908835712,-1,0.405574419410793,0.407803871097889,"COVID-19","Atlanta"
"2020-03-31",13089,-1,0.453999334724088,0.45832684392207,-0.999998937594691,0.543866508044051,0.54936098998757,-0.999959884735457,0.388684508596823,0.391499331163692,"COVID-19","Atlanta"
"2020-04-01",13089,-1,0.539026175421074,0.545972404229331,-1,0.590719352384131,0.595990317505037,-1,0.423737112609573,0.427025288207282,"COVID-19","Atlanta"
"2020-04-02",13089,-1,0.572919008884483,0.582777455898143,-0.999998178905903,0.630056407251497,0.639226802753402,-0.999946673776792,0.452482689688856,0.458846348963707,"COVID-19","Atlanta"
"2020-04-03",13089,-1,0.534211889429098,0.542841776806222,-0.999998735350394,0.573127029939976,0.583307309521785,-0.999940017394902,0.405666790174389,0.413010975062353,"COVID-19","Atlanta"
"2020-04-04",13089,-1,0.504389400586978,0.511019983848393,-0.999993423385399,0.547000432620702,0.555972785666345,-0.999799646039329,0.38834316109664,0.394899380008561,"COVID-19","Atlanta"
"2020-04-05",13089,-1,0.419304829422117,0.426736655586394,-0.999998178505638,0.500609976027554,0.507201201263799,-0.999946389320714,0.356782485943781,0.361886974565331,"COVID-19","Atlanta"
"2020-02-10",13227,-1,0.202662614686137,0.183386294550031,-1,0.284488097616671,0.226854733013294,-1,0.228783845431191,0.184503101154187,"COVID-19","Atlanta"
"2020-02-11",13227,-1,0.163189208617917,0.139353546383408,-1,0.193627450980392,0.144607843137255,-1,0.147058823529412,0.102941176470588,"COVID-19","Atlanta"
"2020-02-12",13227,-1,0.0639376726162456,0.0423396033601503,-1,0.0857843137254902,0.0563725490196079,-1,0.0882352941176471,0.0588235294117647,"COVID-19","Atlanta"
"2020-02-13",13227,-1,0.0475086881627508,0.0316208652391141,-1,0.159313725490196,0.0735294117647059,-1,0.132352941176471,0.0588235294117647,"COVID-19","Atlanta"
"2020-02-14",13227,-1,0.112682707373509,0.086042399098405,-1,0.153280225008982,0.110361762006467,-1,0.140222356877182,0.095941612600177,"COVID-19","Atlanta"
"2020-02-15",13227,-1,0.0940878202767451,0.0775870387388981,-1,0.200980392156863,0.142156862745098,-1,0.161764705882353,0.102941176470588,"COVID-19","Atlanta"
"2020-02-16",13227,-1,0.0192803219616043,0.00489775521573625,-1,-0.00980392156862745,-0.0367647058823529,-1,0.0294117647058824,0,"COVID-19","Atlanta"
