"day","r2_homo","r2_power","r2_exp","city","yname","grid_size_km","pearson_homo","pearson_power","pearson_exp","spearman_homo","spearman_power","spearman_exp","kendall_homo","kendall_power","kendall_exp"
69,-0.00580074277642217,-33.2847804952041,0.149627517957429,"cityD","TO_in_OO",1,-1,0.781324613511677,0.780188198375835,-1,0.709736036834127,0.709467623258256,-1,0.572366986403706,0.569645857311576
70,-0.00540839572734164,-31.9397650274076,0.0998720721377075,"cityD","TO_in_OO",1,-1,0.761969379123879,0.761278335845564,-1,0.690922675306639,0.690724146424872,-1,0.556256454085014,0.554395565399203
71,-0.00590729999558426,-35.2137641786404,0.16669838126465,"cityD","TO_in_OO",1,-1,0.811374753558679,0.810233329677851,-1,0.726539451257008,0.725725580302639,-1,0.587703441468075,0.58487797399052
72,-0.00579812847378802,-34.5201171692498,0.192187370770513,"cityD","TO_in_OO",1,-1,0.800618615513224,0.799457805859001,-1,0.730655870761304,0.729224293118028,-1,0.590581792548655,0.587126761213273
73,-0.00587965404826152,-34.623356827887,0.173651135266981,"cityD","TO_in_OO",1,-1,0.800175147685999,0.798974851792134,-1,0.726299419565106,0.725275047985554,-1,0.587592404310669,0.584516059680183
74,-0.00572404822717987,-34.3751811898978,0.150696907476125,"cityD","TO_in_OO",1,-1,0.80067796164834,0.799501771760843,-1,0.721855312921816,0.7213641939304,-1,0.582557986484706,0.580071357363435
0,-0.105133687601924,-35.9493284256414,0.176199413526197,"cityD","TO_in_OO",2,-1,0.840265257289077,0.83764504634961,-1,0.781658057019207,0.777488945984135,-1,0.62273260046123,0.616382109940392
1,-0.107458214833515,-36.4337327398237,0.253593328674721,"cityD","TO_in_OO",2,-1,0.842904200855681,0.839634427683723,-1,0.797204790715028,0.791454153110601,-1,0.637953050438581,0.630490028956303
2,-0.10028647459092,-36.6435632064896,0.271000573591014,"cityD","TO_in_OO",2,-1,0.852577154537128,0.849307762257182,-1,0.804460860994273,0.796671009036415,-1,0.646270328936289,0.637050381114974
3,-0.100754462711417,-36.4717715734674,0.337822810880061,"cityD","TO_in_OO",2,-1,0.845945934573498,0.84225098784161,-1,0.794986318210353,0.786935171329465,-1,0.636974878832719,0.626958722322077
4,-0.101069040286892,-36.4142375744085,0.196485723389914,"cityD","TO_in_OO",2,-1,0.844242730043966,0.841792460472324,-1,0.794283332271705,0.789756399734188,-1,0.63739120370111,0.631227228102019
5,-0.0964394312884764,-35.9693569854196,0.214127344120055,"cityD","TO_in_OO",2,-1,0.844249147245387,0.84163644060057,-1,0.794228534290407,0.788361137701079,-1,0.636774305879177,0.629107513365818
6,-0.101331639366276,-36.8433411425077,0.425188588245246,"cityD","TO_in_OO",2,-1,0.853983528310528,0.849575108387026,-1,0.789817806991368,0.77992975234115,-1,0.634472974911149,0.622760352967513
7,-0.100817092342053,-35.8812427255434,0.114541305772135,"cityD","TO_in_OO",2,-1,0.838442012896911,0.836515730423348,-1,0.775258847963098,0.770697818101653,-1,0.620240666709469,0.61430257141883
8,-0.114615107335322,-37.3661703832787,0.134919774424125,"cityD","TO_in_OO",2,-1,0.844155583606006,0.842155208748978,-1,0.792563104225838,0.788430149408911,-1,0.633947748309667,0.628400275872949
9,-0.10241530644606,-36.6914042948919,0.222826646327372,"cityD","TO_in_OO",2,-1,0.843864317104137,0.841351639377174,-1,0.798624482047005,0.792543413657088,-1,0.641118153986889,0.633316326299887
10,-0.0989224811079947,-36.1797273869175,0.245927965850339,"cityD","TO_in_OO",2,-1,0.841925663336706,0.839219854644515,-1,0.797650830589116,0.790912414582631,-1,0.638704946699142,0.630300824051118
11,-0.0992954865112354,-36.2548356246844,0.404503241484991,"cityD","TO_in_OO",2,-1,0.841321316981701,0.837219058078704,-1,0.795342319880593,0.784759046291241,-1,0.637854177168304,0.625207328201741
12,-0.0994482490938873,-36.4055876228769,0.318300372617752,"cityD","TO_in_OO",2,-1,0.841406292320392,0.838331101274356,-1,0.802042460974584,0.794428397826761,-1,0.643933045680551,0.634582381218913
13,-0.104711146475066,-37.0627794169224,0.322990491120439,"cityD","TO_in_OO",2,-1,0.849264813126024,0.845965494662528,-1,0.791302610798524,0.784299822535175,-1,0.633568851427137,0.624528040241901
14,-0.0988226784690718,-35.6990152798934,0.227247656912113,"cityD","TO_in_OO",2,-1,0.839851652190477,0.836915457014876,-1,0.775643261106906,0.769764456506933,-1,0.618401238925968,0.61097306714809
15,-0.100524785195329,-36.5014236216922,0.381490226806159,"cityD","TO_in_OO",2,-1,0.84949461347728,0.845242553616849,-1,0.79655815561933,0.786492444955516,-1,0.639702272221286,0.628000681003974
16,-0.100714477741471,-36.5674068706102,0.340080207902172,"cityD","TO_in_OO",2,-1,0.846114222662649,0.842647258346446,-1,0.798091154113803,0.790070575477273,-1,0.639804539743448,0.630502831753652
17,-0.10356005811478,-37.0022295681348,0.328906358343568,"cityD","TO_in_OO",2,-1,0.847624910748979,0.844422857092113,-1,0.79956039363757,0.790637118561929,-1,0.643203297799339,0.632243481623278
18,-0.102000837510899,-36.8549922767333,0.211710650299601,"cityD","TO_in_OO",2,-1,0.85177875158114,0.849241106194326,-1,0.795252798169085,0.789968136492286,-1,0.638905547946138,0.632162699727056
19,-0.100477596942014,-36.4929021046981,0.299552229263471,"cityD","TO_in_OO",2,-1,0.847041072092497,0.843794134367581,-1,0.795438761715781,0.788201322825471,-1,0.638020479497648,0.628930719059994
20,-0.107334887875284,-37.4165606626315,0.236399668331647,"cityD","TO_in_OO",2,-1,0.84873140909941,0.846273864615698,-1,0.79869854456978,0.792786402882265,-1,0.641592866340661,0.633920787794923
21,-0.110653500516477,-36.9583986353087,0.0799301172624993,"cityD","TO_in_OO",2,-1,0.843064212305408,0.841515408740673,-1,0.787706236079173,0.785527733470968,-1,0.628171899245657,0.624495265900995
22,-0.10386213228153,-36.5358296217072,0.358666276408495,"cityD","TO_in_OO",2,-1,0.840758621958817,0.837037132085882,-1,0.798495145554464,0.790053932495698,-1,0.641004052299258,0.630359133905094
23,-0.10398804805942,-36.9364766749295,0.243093041070243,"cityD","TO_in_OO",2,-1,0.849438115038113,0.846588487850045,-1,0.796378192030125,0.790021968544749,-1,0.639085800936841,0.630858110327036
24,-0.104262301242067,-36.7402191171799,0.331727990232193,"cityD","TO_in_OO",2,-1,0.844244514079943,0.840721565135072,-1,0.796240506258371,0.78936807934915,-1,0.63868296681535,0.630246546603398
25,-0.102286695158399,-36.4019396096657,0.230790908313231,"cityD","TO_in_OO",2,-1,0.843313373209864,0.840511455583568,-1,0.796627817578897,0.790158328266035,-1,0.639452906463602,0.631089561364287
26,-0.102621050050116,-36.5501362054735,0.313964047903746,"cityD","TO_in_OO",2,-1,0.847508013089422,0.843931827198871,-1,0.800744096169517,0.792886496328936,-1,0.643807849524294,0.634107819176767
27,-0.106100301789526,-36.9391366162309,0.154934778595096,"cityD","TO_in_OO",2,-1,0.85267961357831,0.850417119503066,-1,0.796321830949587,0.791183213120732,-1,0.641068954999046,0.634535676693645
28,-0.107151156748744,-36.309049025156,0.136872030118454,"cityD","TO_in_OO",2,-1,0.840091895196987,0.837905530219779,-1,0.785509369037728,0.781352617531614,-1,0.627767060040375,0.622139871866096
29,-0.118364988424108,-38.0106280591665,0.310679925663574,"cityD","TO_in_OO",2,-1,0.851007004141467,0.847512665422804,-1,0.802282944828162,0.794139823488693,-1,0.643622300868659,0.633441481460828
30,-0.103849540272622,-36.8693760770475,0.335859198237469,"cityD","TO_in_OO",2,-1,0.846666119515986,0.843354941594724,-1,0.803204089559374,0.795622540551047,-1,0.645515532786756,0.63621775212005
31,-0.103610930165549,-36.6391713527121,0.21816500525963,"cityD","TO_in_OO",2,-1,0.848358727130887,0.84564911161521,-1,0.79950087290061,0.793881241162445,-1,0.640989065348611,0.633786421866968
32,-0.101796881845859,-36.4024538206162,0.20702396336702,"cityD","TO_in_OO",2,-1,0.845106938731385,0.842578406061726,-1,0.79258622434452,0.787232422691919,-1,0.634406860555248,0.627542003468602
33,-0.0992326236857002,-36.2254290561848,0.280423904350522,"cityD","TO_in_OO",2,-1,0.847331456933605,0.844028022804857,-1,0.796697423446104,0.789208802822639,-1,0.640286929343738,0.630879300893671
34,-0.100282628535654,-36.1189538683017,0.204732559407444,"cityD","TO_in_OO",2,-1,0.847960863549612,0.845310135701414,-1,0.794729127369915,0.789783949017282,-1,0.637629782721906,0.631249475546157
35,-0.106951250042641,-36.3871490215673,0.0982892097345451,"cityD","TO_in_OO",2,-1,0.84037603665186,0.838545521022982,-1,0.79626940688116,0.793033269909643,-1,0.635319528234891,0.630395016350978
36,-0.103718623914383,-36.8552080266397,0.314282806675425,"cityD","TO_in_OO",2,-1,0.856409406135849,0.852553167449895,-1,0.799064777423824,0.791189307122016,-1,0.641263767604268,0.631542804182004
37,-0.116705093449122,-38.1116941870174,0.133386965795453,"cityD","TO_in_OO",2,-1,0.853804596800518,0.851874747197543,-1,0.799797190861517,0.795916547853779,-1,0.640491768552053,0.635089246653292
38,-0.103249976063843,-36.7634248483768,0.181458150813333,"cityD","TO_in_OO",2,-1,0.847820913985245,0.845508868736637,-1,0.799400456830088,0.794059937416425,-1,0.642543079951709,0.635613424913793
39,-0.0994845819719035,-36.4236534276925,0.184402655251327,"cityD","TO_in_OO",2,-1,0.847306584461359,0.845076907254753,-1,0.794186359721341,0.788090206264664,-1,0.638158061291464,0.630203018653003
40,-0.101132058907166,-36.7571761711735,0.268090422065381,"cityD","TO_in_OO",2,-1,0.850641892566369,0.847540682573371,-1,0.805419435007697,0.79870503035341,-1,0.646951883821533,0.638414380399055
41,-0.105727909326717,-37.3986788364133,0.303313578182341,"cityD","TO_in_OO",2,-1,0.854827686706712,0.851648696747376,-1,0.795909759557793,0.78979715797205,-1,0.638306752659867,0.63018910610579
42,-0.107454644859886,-36.6004750690695,0.121701663228964,"cityD","TO_in_OO",2,-1,0.846197245549565,0.844140526970901,-1,0.780355846472739,0.776663554616271,-1,0.619685855965401,0.614448651900674
43,-0.10598067835717,-37.1301814500634,0.163869840782914,"cityD","TO_in_OO",2,-1,0.849327348387346,0.847274314501714,-1,0.798798515153653,0.794024612314036,-1,0.640982921884264,0.634547572467771
44,-0.103754419693979,-36.9324830452091,0.18593954208425,"cityD","TO_in_OO",2,-1,0.848236396154174,0.846032049870211,-1,0.804563243972663,0.799833319694822,-1,0.64600767682592,0.639625764791791
45,-0.102134113752175,-36.8404680593074,0.43011894143692,"cityD","TO_in_OO",2,-1,0.848725072922575,0.844465194708186,-1,0.794922320366113,0.786207975798008,-1,0.639083402986863,0.628739466565835
46,-0.102173543554302,-36.6291889069228,0.180269803803879,"cityD","TO_in_OO",2,-1,0.846163093877874,0.844064132403983,-1,0.788720077695793,0.784134726696801,-1,0.633547083813882,0.627256586213074
47,-0.101085119580972,-36.5505405915518,0.2527351360792,"cityD","TO_in_OO",2,-1,0.849616158801277,0.846694283246095,-1,0.803434199404827,0.797211741847085,-1,0.645351141330272,0.637034879460772
48,-0.107438347473478,-37.4332864864913,0.240043805645909,"cityD","TO_in_OO",2,-1,0.85251132169997,0.850038816847104,-1,0.796775315787884,0.79146967188795,-1,0.639519063752746,0.632784421743657
49,-0.111915078972838,-37.1150238717617,0.183236559766757,"cityD","TO_in_OO",2,-1,0.845658280545198,0.843354022820163,-1,0.788739671387194,0.784924356533597,-1,0.630687348105785,0.624939712017876
50,-0.116483965790707,-37.8467671905341,0.176851436364316,"cityD","TO_in_OO",2,-1,0.848267474664447,0.846092285184165,-1,0.803797730253584,0.798877284502831,-1,0.644967751186386,0.638077339120253
51,-0.104103914850795,-36.6321151334295,0.318322294412594,"cityD","TO_in_OO",2,-1,0.850878216522224,0.846991202382254,-1,0.800774547670177,0.794158850031012,-1,0.643645718916811,0.635450429062776
52,-0.101769272986649,-36.4709218614983,0.240875885281467,"cityD","TO_in_OO",2,-1,0.850550825063151,0.847485147862041,-1,0.794908267568847,0.789028564367512,-1,0.637919754859557,0.630352210143112
53,-0.103322868688311,-36.8539564276156,0.350710623597616,"cityD","TO_in_OO",2,-1,0.852252977046319,0.848313684244384,-1,0.805545760044969,0.797614317963798,-1,0.648104677688713,0.63824799953811
54,-0.100695767044387,-36.1854020214913,0.149710762098774,"cityD","TO_in_OO",2,-1,0.84101471931093,0.839001553160654,-1,0.804511397714391,0.800324415090621,-1,0.645485675116194,0.639674762675844
55,-0.108061652337086,-37.4662640991101,0.251928034611444,"cityD","TO_in_OO",2,-1,0.849619357104576,0.847035734086262,-1,0.796045183419745,0.790572080963844,-1,0.638314924541665,0.630941307842301
56,-0.107158174009358,-36.5016796308945,0.193666448202029,"cityD","TO_in_OO",2,-1,0.842238880834887,0.839654927065601,-1,0.779364068915498,0.773826815576932,-1,0.620223694297329,0.612435005179159
57,-0.10376720341102,-36.8944604361488,0.251490716722414,"cityD","TO_in_OO",2,-1,0.845896414345903,0.843297388554562,-1,0.799994401238362,0.793443532362087,-1,0.642242878523218,0.634165043400141
58,-0.10355446993872,-36.9080250202671,0.277847360474933,"cityD","TO_in_OO",2,-1,0.846002524465182,0.843201497665072,-1,0.797054929939841,0.789943503626731,-1,0.638251248000007,0.629393282408598
59,-0.103958544641169,-36.8716773656215,0.265440412372579,"cityD","TO_in_OO",2,-1,0.844078618889343,0.84146193836182,-1,0.797108612614018,0.791162290376926,-1,0.63926919060747,0.631293335863143
60,-0.104066825519934,-36.1527169640419,0.171639705088825,"cityD","TO_in_OO",2,-1,0.829862054400496,0.828094975399397,-1,0.784396771157764,0.781282984810743,-1,0.629899939968207,0.625124914619689
61,-0.103466693251399,-35.9677356968291,0.182503950897232,"cityD","TO_in_OO",2,-1,0.830035228747567,0.828160308344155,-1,0.783506073240296,0.779622296562676,-1,0.629992685849963,0.624151885364689
62,-0.108014538830043,-36.620624418925,0.160182327181502,"cityD","TO_in_OO",2,-1,0.835962863564095,0.834138851666932,-1,0.773180456592527,0.770063924953118,-1,0.620209297563829,0.615345892902866
63,-0.109350932460632,-35.4172077605763,0.116053792962028,"cityD","TO_in_OO",2,-1,0.819947160709467,0.818111826607208,-1,0.767468264935976,0.764119467528114,-1,0.613128324693173,0.607830805713481
64,-0.105243262292858,-35.8385038569349,0.169160030406566,"cityD","TO_in_OO",2,-1,0.831662635748273,0.829524422637636,-1,0.773901523057728,0.770218769642715,-1,0.620708381282438,0.615406169634321
65,-0.104722538133627,-35.6530291855645,0.133984560237073,"cityD","TO_in_OO",2,-1,0.822797981715702,0.821153066559949,-1,0.78225453817201,0.778484798776986,-1,0.627203118688497,0.621857824803273
66,-0.105217749228952,-36.3404306033654,0.15710569094868,"cityD","TO_in_OO",2,-1,0.834380323617038,0.832605840459954,-1,0.777224598344618,0.773667702758574,-1,0.622705633084049,0.6172202683159
67,-0.104784899985907,-35.966837805379,0.106136040337832,"cityD","TO_in_OO",2,-1,0.827610087773732,0.82609900463761,-1,0.77953091150256,0.776691820418758,-1,0.625573108705445,0.621066509191295
68,-0.0994519155273872,-35.6050978480178,0.165087248860255,"cityD","TO_in_OO",2,-1,0.833932652588979,0.831897179463105,-1,0.773435040918007,0.769744817766421,-1,0.620280022344199,0.615147683722332
69,-0.107114087188483,-35.4545091992486,0.104617277174436,"cityD","TO_in_OO",2,-1,0.819809014618906,0.817988335085783,-1,0.767203765890633,0.763266669920937,-1,0.612402457893932,0.606378301512524
70,-0.101985469746993,-34.4077536326999,0.0627910634023227,"cityD","TO_in_OO",2,-1,0.806360546005705,0.804945444749777,-1,0.756040089285906,0.754225767696802,-1,0.604278348871169,0.601020194579043
71,-0.103181479414016,-36.1016101553422,0.240163188121288,"cityD","TO_in_OO",2,-1,0.83405857132517,0.831624908357241,-1,0.776099798765596,0.77114824839856,-1,0.623480068963861,0.617059131417381
72,-0.102334704152147,-35.3694686311411,0.162286778483532,"cityD","TO_in_OO",2,-1,0.825194065929156,0.823084826487054,-1,0.779703505776389,0.775439491747071,-1,0.625076034345397,0.619192218680325
73,-0.104465832036465,-35.9553441079099,0.113958309252348,"cityD","TO_in_OO",2,-1,0.828598803900211,0.827029778327053,-1,0.780913431496509,0.777683736071729,-1,0.62676786762135,0.622173731734625
74,-0.102559856455265,-35.9625815469695,0.147118444919102,"cityD","TO_in_OO",2,-1,0.831597497078019,0.829927349587811,-1,0.778864629914099,0.775388749209517,-1,0.626481856388884,0.621570020809669
