"tract_fips","tract_area_m2","n_cbg","msa","tract_area_km2"
"11001003400",1076245.35135821,2,"Washington, D.C.",1.07624535135821
"11001007301",9720359.09007784,1,"Washington, D.C.",9.72035909007784
"11001000201",542022.180668281,1,"Washington, D.C.",0.542022180668281
"11001000901",3025492.37361085,3,"Washington, D.C.",3.02549237361085
"11001001702",938520.950687459,2,"Washington, D.C.",0.938520950687459
"11001001901",768675.996885001,4,"Washington, D.C.",0.768675996885001
"11001002501",543019.083446028,2,"Washington, D.C.",0.543019083446028
"11001003200",445078.193272021,4,"Washington, D.C.",0.445078193272021
"11001000300",1012327.87678225,4,"Washington, D.C.",1.01232787678225
"11001000400",1541580.84604248,2,"Washington, D.C.",1.54158084604248
"11001000502",581032.814945326,2,"Washington, D.C.",0.581032814945326
"11001001902",876627.074874904,2,"Washington, D.C.",0.876627074874904
"11001002001",633312.937506676,2,"Washington, D.C.",0.633312937506676
"11001003500",381559.037644762,2,"Washington, D.C.",0.381559037644762
"11001001401",787513.627475914,2,"Washington, D.C.",0.787513627475914
"11001002201",414831.838327239,3,"Washington, D.C.",0.414831838327239
"11001002301",412273.788414541,2,"Washington, D.C.",0.412273788414541
"11001004300",236502.613023364,2,"Washington, D.C.",0.236502613023364
"11001004400",521321.306459246,2,"Washington, D.C.",0.521321306459246
"11001005900",641547.190069327,1,"Washington, D.C.",0.641547190069327
"11001010500",749288.854591983,2,"Washington, D.C.",0.749288854591983
"11001010200",1379612.89942746,2,"Washington, D.C.",1.37961289942746
"11001007407",604191.250452328,2,"Washington, D.C.",0.604191250452328
"11001007408",376076.348789836,1,"Washington, D.C.",0.376076348789836
"24033806900",1714515.73381514,3,"Washington, D.C.",1.71451573381514
"24033803522",2380978.37689487,3,"Washington, D.C.",2.38097837689487
"24033804600",1195500.76663328,2,"Washington, D.C.",1.19550076663328
"24031701006",4483499.88884383,3,"Washington, D.C.",4.48349988884383
"24031700829",3943743.6729653,2,"Washington, D.C.",3.9437436729653
"24031701216",1363152.71828409,4,"Washington, D.C.",1.36315271828409
"24031701213",1916193.41585232,5,"Washington, D.C.",1.91619341585232
"24031700834",1419155.76113267,3,"Washington, D.C.",1.41915576113267
"24031701201",2552760.1434086,3,"Washington, D.C.",2.5527601434086
"24031703501",2287130.09103761,4,"Washington, D.C.",2.28713009103761
"24031700306",3069693.26620523,3,"Washington, D.C.",3.06969326620523
"24031700833",2361346.4531169,2,"Washington, D.C.",2.3613464531169
"24031701005",1890747.25288682,2,"Washington, D.C.",1.89074725288682
"24031700811",1518230.32782714,3,"Washington, D.C.",1.51823032782714
"24031700901",1694546.09131765,2,"Washington, D.C.",1.69454609131765
"24031701001",5129436.35343741,3,"Washington, D.C.",5.12943635343741
"24031700614",2336332.78841965,3,"Washington, D.C.",2.33633278841965
"24031701221",2752062.03013746,2,"Washington, D.C.",2.75206203013746
"24031701215",770028.109637578,4,"Washington, D.C.",0.770028109637578
"24031700820",849081.778327209,1,"Washington, D.C.",0.849081778327209
"24031700103",70511954.7292976,3,"Washington, D.C.",70.5119547292976
"24031700721",417716.516308329,2,"Washington, D.C.",0.417716516308329
"24031700723",1795365.08300434,3,"Washington, D.C.",1.79536508300434
"24031700722",2641669.89698048,3,"Washington, D.C.",2.64166989698048
"24031700823",1605702.25175908,2,"Washington, D.C.",1.60570225175908
"24031700824",953054.496702205,1,"Washington, D.C.",0.953054496702205
"24031701007",2443636.61914397,2,"Washington, D.C.",2.44363661914397
"24031700819",2282575.91818855,4,"Washington, D.C.",2.28257591818855
"24031700308",2468336.70780931,4,"Washington, D.C.",2.46833670780931
"24031700719",1387093.16278269,3,"Washington, D.C.",1.38709316278269
"24031700826",2083305.38546467,3,"Washington, D.C.",2.08330538546467
"24017851500",13093212.5700862,3,"Washington, D.C.",13.0932125700862
"24017850801",4237205.47068236,4,"Washington, D.C.",4.23720547068236
"24017850901",5485580.99649815,3,"Washington, D.C.",5.48558099649815
"24017850905",2253696.58794618,2,"Washington, D.C.",2.25369658794618
"24017850906",2223804.75402223,3,"Washington, D.C.",2.22380475402223
"24017850202",7518705.51831114,3,"Washington, D.C.",7.51870551831114
"24017851400",115115184.585516,4,"Washington, D.C.",115.115184585516
"24017850300",37550783.4188737,2,"Washington, D.C.",37.5507834188737
"24017850102",45988152.6679453,2,"Washington, D.C.",45.9881526679453
"24017850904",41789060.6019817,2,"Washington, D.C.",41.7890606019817
"24017850709",5298209.32132636,3,"Washington, D.C.",5.29820932132636
"24017850711",3017685.21877397,3,"Washington, D.C.",3.01768521877397
"24017851001",17080279.3025009,2,"Washington, D.C.",17.0802793025009
"24017851002",42834707.919188,6,"Washington, D.C.",42.834707919188
"24017850902",5875898.43464769,3,"Washington, D.C.",5.87589843464769
"24031703220",2332773.501875,3,"Washington, D.C.",2.332773501875
"24031703221",4331470.70151819,3,"Washington, D.C.",4.33147070151819
"24031701417",2129408.19073285,4,"Washington, D.C.",2.12940819073285
"24031701420",2658516.68625506,4,"Washington, D.C.",2.65851668625506
"24031703702",1241278.9135747,4,"Washington, D.C.",1.2412789135747
"24031701423",1068410.8917835,3,"Washington, D.C.",1.0684108917835
"24031700101",29819740.4300785,3,"Washington, D.C.",29.8197404300785
"24031701316",25122774.5040697,2,"Washington, D.C.",25.1227745040697
"24031701315",2639148.98618437,2,"Washington, D.C.",2.63914898618437
"24033805000",1866736.54925959,3,"Washington, D.C.",1.86673654925959
"24033801313",5342480.25688683,2,"Washington, D.C.",5.34248025688683
"24033801409",2885110.54297948,2,"Washington, D.C.",2.88511054297948
"24033802408",548501.718119788,2,"Washington, D.C.",0.548501718119788
"24033804802",316506.272371888,2,"Washington, D.C.",0.316506272371888
"24033805909",1177059.50215212,2,"Washington, D.C.",1.17705950215212
"24033806714",1625542.38288142,2,"Washington, D.C.",1.62554238288142
"24033802501",868073.571837484,2,"Washington, D.C.",0.868073571837484
"24033805101",1188178.98113294,2,"Washington, D.C.",1.18817898113294
"24033805201",823911.073195624,2,"Washington, D.C.",0.823911073195624
"24033805202",852134.361585256,2,"Washington, D.C.",0.852134361585256
"24033805500",1021287.05176404,2,"Washington, D.C.",1.02128705176404
"24031700105",6082160.54633243,3,"Washington, D.C.",6.08216054633243
"24031706005",10168587.5169067,3,"Washington, D.C.",10.1685875169067
"24031706010",2006386.84327307,2,"Washington, D.C.",2.00638684327307
"24033802107",966332.984918207,3,"Washington, D.C.",0.966332984918207
"24033801408",2656318.32885747,2,"Washington, D.C.",2.65631832885747
"24033801701",2166246.44763537,2,"Washington, D.C.",2.16624644763537
"24033805906",317636.506166919,2,"Washington, D.C.",0.317636506166919
"24033805602",285082.728685885,2,"Washington, D.C.",0.285082728685885
"24033807200",5389933.73338588,4,"Washington, D.C.",5.38993373338588
"24031701509",4077963.93481137,4,"Washington, D.C.",4.07796393481137
"24031701508",914762.154651782,3,"Washington, D.C.",0.914762154651782
"24031700310",2187205.54707071,4,"Washington, D.C.",2.18720554707071
"24031703210",1273152.27176792,2,"Washington, D.C.",1.27315227176792
"24033807410",1186357.79502627,2,"Washington, D.C.",1.18635779502627
"24033807409",2301358.98827204,2,"Washington, D.C.",2.30135898827204
"24033801217",4056149.69428229,2,"Washington, D.C.",4.05614969428229
"24033801209",2919088.72351656,2,"Washington, D.C.",2.91908872351656
"24021751903",31761629.4871853,6,"Washington, D.C.",31.7616294871853
"24021751901",9670848.30303518,3,"Washington, D.C.",9.67084830303518
"24021751902",7758597.9300324,3,"Washington, D.C.",7.7585979300324
"24021752101",10755180.7674451,2,"Washington, D.C.",10.7551807674451
"24031701506",6051293.18710412,3,"Washington, D.C.",6.05129318710412
"24031703208",3963939.04726769,4,"Washington, D.C.",3.96393904726769
"24031701602",1683592.6081227,4,"Washington, D.C.",1.6835926081227
"24031700304",5542151.95881846,4,"Washington, D.C.",5.54215195881846
"24031702200",1655773.44738402,4,"Washington, D.C.",1.65577344738402
"24031702800",1674142.65473391,4,"Washington, D.C.",1.67414265473391
"24021752102",42849528.4504953,4,"Washington, D.C.",42.8495284504953
"24021751801",27145465.8705649,4,"Washington, D.C.",27.1454658705649
"24021752501",79727536.5932686,4,"Washington, D.C.",79.7275365932686
"24031702900",2562935.81850855,5,"Washington, D.C.",2.56293581850855
"24031703216",1313283.03790294,3,"Washington, D.C.",1.31328303790294
"24031706012",2124913.31964503,3,"Washington, D.C.",2.12491331964503
"24031703213",588919.735610226,3,"Washington, D.C.",0.588919735610226
"24031703209",1785335.77656276,3,"Washington, D.C.",1.78533577656276
"24031706013",4152123.615705,2,"Washington, D.C.",4.152123615705
"24031703302",1674332.78964488,3,"Washington, D.C.",1.67433278964488
"24031704501",2209409.22671242,4,"Washington, D.C.",2.20940922671242
"24021753001",15614297.5677665,6,"Washington, D.C.",15.6142975677665
"24021753002",10388931.1592571,4,"Washington, D.C.",10.3889311592571
"24031702302",1548523.95457472,3,"Washington, D.C.",1.54852395457472
"24031704805",308936.933333759,2,"Washington, D.C.",0.308936933333759
"24031704502",2098213.0948681,2,"Washington, D.C.",2.0982130948681
"24031704803",606259.058766767,3,"Washington, D.C.",0.606259058766767
"24031705602",538172.609395751,2,"Washington, D.C.",0.538172609395751
"24031705800",9617673.85097439,3,"Washington, D.C.",9.61767385097439
"24031705902",3678102.44056899,3,"Washington, D.C.",3.67810244056899
"24021766800",41971240.1717769,4,"Washington, D.C.",41.9712401717769
"24031701004",3067392.15330092,4,"Washington, D.C.",3.06739215330092
"24021767500",121353933.228974,3,"Washington, D.C.",121.353933228974
"24009990100",248208949.381223,1,"Washington, D.C.",248.208949381223
"24021752900",124581869.429154,2,"Washington, D.C.",124.581869429154
"24033800108",917619.604820269,2,"Washington, D.C.",0.917619604820269
"24031700903",3845456.86341382,1,"Washington, D.C.",3.84545686341382
"24031701101",2325667.7187748,5,"Washington, D.C.",2.32566771877479
"24033803508",2179953.48401743,3,"Washington, D.C.",2.17995348401743
"24033803509",2214601.41114444,2,"Washington, D.C.",2.21460141114444
"24033803512",5427756.20110473,3,"Washington, D.C.",5.42775620110473
"24021752301",4761784.6493886,3,"Washington, D.C.",4.7617846493886
"24021752502",46512077.2241144,2,"Washington, D.C.",46.5120772241144
"24021752303",44684229.8590622,3,"Washington, D.C.",44.6842298590621
"24021750504",2461702.74467494,4,"Washington, D.C.",2.46170274467494
"24021750503",2344321.6193812,5,"Washington, D.C.",2.3443216193812
"24009861003",16788932.4074246,3,"Washington, D.C.",16.7889324074246
"24033805601",523342.813399756,3,"Washington, D.C.",0.523342813399756
"24033805700",1278885.1019661,3,"Washington, D.C.",1.2788851019661
"24031700815",2740169.91562943,4,"Washington, D.C.",2.74016991562943
"24031700704",2929759.88695076,3,"Washington, D.C.",2.92975988695076
"24031704806",428941.931082878,2,"Washington, D.C.",0.428941931082878
"24031700204",37569892.5106284,2,"Washington, D.C.",37.5698925106284
"24031701304",7453434.80559692,4,"Washington, D.C.",7.45343480559692
"24031700717",2837706.76596611,4,"Washington, D.C.",2.83770676596611
"24031700616",2915009.97278423,3,"Washington, D.C.",2.91500997278423
"24033807407",5920246.84460779,3,"Washington, D.C.",5.92024684460779
"24033807408",28379711.1854867,3,"Washington, D.C.",28.3797111854867
"24021740200",16728937.1578582,4,"Washington, D.C.",16.7289371578582
"24021775600",14128006.2186033,3,"Washington, D.C.",14.1280062186033
"24021775302",43483961.8159297,6,"Washington, D.C.",43.4839618159297
"24021775400",6370136.05092147,5,"Washington, D.C.",6.37013605092147
"24033806710",2344380.68973642,3,"Washington, D.C.",2.34438068973642
"24033806800",2386747.83379304,3,"Washington, D.C.",2.38674783379304
"24033807000",3977680.95569783,4,"Washington, D.C.",3.97768095569783
"24033807102",3620037.18967443,2,"Washington, D.C.",3.62003718967443
"24033807301",3819737.57217048,2,"Washington, D.C.",3.81973757217048
"24033807304",1775233.41641655,1,"Washington, D.C.",1.77523341641655
"24033807305",3082236.98164413,2,"Washington, D.C.",3.08223698164413
"24021751202",4202680.95102433,4,"Washington, D.C.",4.20268095102433
"24021750701",3429732.39991535,3,"Washington, D.C.",3.42973239991535
"24033801307",11919164.3399722,2,"Washington, D.C.",11.9191643399722
"24033805802",1061172.16498357,2,"Washington, D.C.",1.06117216498357
"24033805904",2546470.5845242,2,"Washington, D.C.",2.5464705845242
"24033806706",6731654.37728689,3,"Washington, D.C.",6.73165437728689
"24033806711",1402048.11806828,3,"Washington, D.C.",1.40204811806828
"24033806712",4423691.31743975,2,"Washington, D.C.",4.42369131743975
"24031703800",1213966.04456749,1,"Washington, D.C.",1.21396604456749
"24031703901",1439974.7124074,3,"Washington, D.C.",1.4399747124074
"24031703902",2172375.11078394,3,"Washington, D.C.",2.17237511078394
"24031704000",2244596.94156014,4,"Washington, D.C.",2.24459694156014
"24033807404",6768490.38283201,3,"Washington, D.C.",6.76849038283201
"24033807405",7114673.16469159,3,"Washington, D.C.",7.11467316469159
"24031704100",3804174.27528683,4,"Washington, D.C.",3.80417427528683
"24033806708",2608615.43513644,3,"Washington, D.C.",2.60861543513644
"24031704200",1234446.68609309,2,"Washington, D.C.",1.23444668609309
"24031704300",2011399.47876797,4,"Washington, D.C.",2.01139947876797
"24031704404",2681169.71906121,4,"Washington, D.C.",2.68116971906121
"24031706009",11808205.6404737,3,"Washington, D.C.",11.8082056404737
"24031700400",93372557.3082928,2,"Washington, D.C.",93.3725573082928
"24031701503",4486336.55795957,4,"Washington, D.C.",4.48633655795957
"24031702000",979842.703555106,3,"Washington, D.C.",0.979842703555106
"24031704600",1900080.85312231,4,"Washington, D.C.",1.90008085312231
"24031704700",1997050.49833793,4,"Washington, D.C.",1.99705049833793
"24031703601",1783093.29744881,3,"Washington, D.C.",1.78309329744881
"24031705000",4563782.74448449,4,"Washington, D.C.",4.56378274448449
"24031705100",3424162.50290941,4,"Washington, D.C.",3.42416250290941
"24031705200",1841673.98291804,3,"Washington, D.C.",1.84167398291804
"24031700207",5689231.64391257,2,"Washington, D.C.",5.68923164391257
"24031700311",11272833.3798615,3,"Washington, D.C.",11.2728333798615
"24031700312",60230971.93043,3,"Washington, D.C.",60.23097193043
"24031700611",15965317.8009861,2,"Washington, D.C.",15.9653178009861
"24031700835",5677888.0710735,2,"Washington, D.C.",5.6778880710735
"24031700604",45819151.3518,4,"Washington, D.C.",45.8191513518
"24031700608",29842737.7905611,3,"Washington, D.C.",29.8427377905611
"24031705300",1054815.07436322,2,"Washington, D.C.",1.05481507436322
"24031705400",1969236.32960584,2,"Washington, D.C.",1.96923632960584
"24031705502",2629010.29296171,3,"Washington, D.C.",2.62901029296171
"24031705501",204485.642613495,2,"Washington, D.C.",0.204485642613495
"24031705601",1183930.61670491,3,"Washington, D.C.",1.18393061670491
"24031705701",1917240.32340835,4,"Washington, D.C.",1.91724032340835
"24031705702",2601200.85250407,3,"Washington, D.C.",2.60120085250407
"24031705901",5111790.79801168,3,"Washington, D.C.",5.11179079801168
"24033800606",2080931.05299681,3,"Washington, D.C.",2.08093105299681
"24031701211",6567975.85608032,3,"Washington, D.C.",6.56797585608032
"24031701218",725303.91234535,3,"Washington, D.C.",0.72530391234535
"24031701205",6803477.55653321,4,"Washington, D.C.",6.80347755653321
"24031701303",4276775.35372714,2,"Washington, D.C.",4.27677535372714
"24031700713",1528754.22630131,3,"Washington, D.C.",1.52875422630131
"24031701407",9261899.07776907,3,"Washington, D.C.",9.26189907776907
"24031702500",1122833.08351271,4,"Washington, D.C.",1.12283308351271
"24031701422",319717.857401269,2,"Washington, D.C.",0.319717857401269
"24031701505",3339976.18260804,3,"Washington, D.C.",3.33997618260804
"24031704503",1676188.3981422,2,"Washington, D.C.",1.6761883981422
"24031706007",12885597.9522295,3,"Washington, D.C.",12.8855979522295
"24031700610",5337226.96304449,1,"Washington, D.C.",5.33722696304449
"24021750506",4808295.79399179,3,"Washington, D.C.",4.80829579399179
"24033801305",8115781.01244499,3,"Washington, D.C.",8.11578101244499
"24031701601",302124.070300433,1,"Washington, D.C.",0.302124070300432
"24033801704",2341277.36486347,3,"Washington, D.C.",2.34127736486347
"24033802204",7998390.08201089,4,"Washington, D.C.",7.99839008201089
"24033803613",1606698.42144945,3,"Washington, D.C.",1.60669842144945
"24033805908",1005563.714925,2,"Washington, D.C.",1.005563714925
